order_id,order_date,customer_id,region,city,product_category,product_name,quantity,unit_price,discount,revenue,profit,payment_method,customer_segment,delivery_days,returned
ORD-10330,2023-10-06,CUST-243,Latin America,Sao Paulo,Furniture,Adjustable Standing Desk,2,627.29,0.0,1254.58,263.01,PayPal,Corporate,3,No
ORD-10331,2023-10-05,CUST-258,Europe,Paris,Fashion & Apparel,Waterproof Trench Coat,1,181.22,0.1,163.1,24.46,Direct Wire,Consumer,9,No
ORD-10332,2023-10-02,CUST-332,Asia Pacific,Seoul,Furniture,Solid Oak Conference Table,1,908.27,0.1,817.44,108.03,Corporate Invoice,Small Business,5,No
ORD-10333,2023-10-01,CUST-146,Europe,Amsterdam,Furniture,Solid Oak Conference Table,8,865.71,0.15,5886.83,604.83,PayPal,Consumer,5,No
ORD-10334,2023-10-07,CUST-349,Latin America,Sao Paulo,Electronics,"Ergonomic Laptop 15""",5,1215.96,0.0,6079.8,1681.84,Direct Wire,Consumer,5,No
ORD-10335,2023-10-08,CUST-174,North America,Chicago,Fashion & Apparel,Merino Wool Blazer,1,241.7,0.0,241.7,66.84,Direct Wire,Consumer,1,No
ORD-10336,2023-10-03,CUST-332,Europe,Paris,Office Supplies,Locking Storage Cabinet,1,222.33,0.1,200.1,44.53,Credit Card,Consumer,2,No
ORD-10337,2023-10-05,CUST-317,Asia Pacific,Mumbai,Furniture,Lounge Recliner Sofa,5,755.09,0.0,3775.45,810.1,Direct Wire,Corporate,5,No
ORD-10338,2023-10-10,CUST-308,Asia Pacific,Seoul,Office Supplies,Heavy Duty Paper Shredder,1,128.88,0.0,128.88,29.61,Credit Card,Corporate,6,No
ORD-10339,2023-10-07,CUST-128,Europe,Berlin,Furniture,Adjustable Standing Desk,2,620.62,0.2,992.99,51.51,Direct Wire,Small Business,7,No
ORD-10340,2023-10-08,CUST-165,Asia Pacific,Tokyo,Office Supplies,Recycled Multipurpose Paper,1,37.56,0.2,30.05,-9.49,PayPal,Consumer,11,Yes
ORD-10341,2023-10-12,CUST-148,North America,Los Angeles,Furniture,Modern Minimalist Bookcase,3,199.83,0.0,599.49,111.39,Direct Wire,Small Business,8,No
ORD-10342,2023-10-11,CUST-153,Europe,Berlin,Office Supplies,Premium Gel Pen 20-Pack,4,23.32,0.1,83.95,0.09,PayPal,Consumer,8,No
ORD-10343,2023-10-14,CUST-344,North America,New York,Furniture,Modern Minimalist Bookcase,1,204.76,0.0,204.76,29.55,PayPal,Small Business,7,No
ORD-10344,2023-10-16,CUST-132,Asia Pacific,Sydney,Fashion & Apparel,Merino Wool Blazer,1,251.84,0.05,239.25,52.09,Corporate Invoice,Consumer,6,No
ORD-10345,2023-10-12,CUST-165,Latin America,Santiago,Fashion & Apparel,Italian Leather Chelsea Boots,2,209.74,0.05,398.51,94.58,Corporate Invoice,Corporate,7,Yes
ORD-10346,2023-10-14,CUST-119,Europe,Berlin,Electronics,Ultra Pro Smartphone,3,815.06,0.0,2445.18,664.15,Direct Wire,Corporate,9,No
ORD-10347,2023-10-18,CUST-311,Latin America,Buenos Aires,Fashion & Apparel,Business Travel Backpack,1,84.85,0.15,72.12,-0.54,Credit Card,Corporate,7,Yes
ORD-10348,2023-10-16,CUST-258,Latin America,Buenos Aires,Fashion & Apparel,Business Travel Backpack,2,88.57,0.0,177.14,38.68,PayPal,Corporate,6,No
ORD-10349,2023-10-16,CUST-110,Asia Pacific,Sydney,Electronics,Ultra Pro Smartphone,1,759.6,0.2,607.68,68.5,Credit Card,Corporate,5,No
ORD-10350,2023-10-16,CUST-227,Asia Pacific,Tokyo,Electronics,"Ergonomic Laptop 15""",4,1224.13,0.2,3917.22,491.24,PayPal,Small Business,5,No
ORD-10351,2023-10-23,CUST-200,Latin America,Sao Paulo,Furniture,Modern Minimalist Bookcase,3,195.21,0.15,497.79,38.01,PayPal,Consumer,5,Yes
ORD-10352,2023-10-21,CUST-249,Europe,Amsterdam,Electronics,4K Ultra Gaming Monitor,2,478.79,0.0,957.58,255.12,Corporate Invoice,Small Business,3,No
ORD-10353,2023-10-18,CUST-242,Asia Pacific,Singapore,Office Supplies,Recycled Multipurpose Paper,4,38.75,0.0,155.0,36.25,Direct Wire,Consumer,5,Yes
ORD-10354,2023-10-19,CUST-288,North America,Los Angeles,Furniture,Executive Ergonomic Chair,2,347.75,0.1,625.95,77.76,Direct Wire,Corporate,4,No
ORD-10355,2023-10-22,CUST-324,Asia Pacific,Tokyo,Fashion & Apparel,Business Travel Backpack,1,88.02,0.1,79.22,3.91,PayPal,Corporate,11,No
ORD-10356,2023-10-20,CUST-100,Latin America,Buenos Aires,Fashion & Apparel,Merino Wool Blazer,10,252.26,0.0,2522.6,769.23,Credit Card,Consumer,9,Yes
ORD-10357,2023-10-26,CUST-346,North America,Chicago,Electronics,Wireless Fast Charger,2,48.95,0.0,97.9,9.41,Credit Card,Consumer,7,No
ORD-10358,2023-10-23,CUST-109,North America,Chicago,Furniture,Adjustable Standing Desk,4,605.27,0.0,2421.08,514.64,PayPal,Small Business,5,Yes
ORD-10359,2023-10-24,CUST-205,Asia Pacific,Tokyo,Electronics,4K Ultra Gaming Monitor,2,491.56,0.1,884.81,163.39,Corporate Invoice,Small Business,7,Yes
ORD-10360,2023-10-23,CUST-136,North America,Los Angeles,Office Supplies,Heavy Duty Paper Shredder,1,134.88,0.05,128.14,29.54,Direct Wire,Consumer,2,No
ORD-10361,2023-10-26,CUST-188,Asia Pacific,Sydney,Furniture,Executive Ergonomic Chair,1,353.72,0.0,353.72,67.32,PayPal,Corporate,3,No
ORD-10362,2023-10-25,CUST-187,Asia Pacific,Sydney,Office Supplies,Desk Organization Tray,3,18.29,0.1,49.38,-6.92,Direct Wire,Consumer,8,No
ORD-10363,2023-11-01,CUST-149,Latin America,Santiago,Fashion & Apparel,Merino Wool Blazer,2,258.65,0.0,517.3,147.54,PayPal,Corporate,7,No
ORD-10364,2023-11-03,CUST-333,Latin America,Santiago,Electronics,Noise-Canceling Headphones,3,252.08,0.2,604.99,63.15,PayPal,Small Business,3,Yes
ORD-10365,2023-10-29,CUST-275,Latin America,Santiago,Fashion & Apparel,Italian Leather Chelsea Boots,1,212.34,0.05,201.72,41.49,Direct Wire,Small Business,7,No
ORD-10366,2023-11-01,CUST-105,North America,Los Angeles,Electronics,"Ergonomic Laptop 15""",1,1203.7,0.15,1023.14,155.88,Corporate Invoice,Consumer,8,No
ORD-10367,2023-10-29,CUST-239,North America,Chicago,Fashion & Apparel,Waterproof Trench Coat,1,181.21,0.2,144.97,14.14,Credit Card,Small Business,2,No
ORD-10368,2023-11-06,CUST-134,Europe,Berlin,Furniture,Lounge Recliner Sofa,1,714.52,0.0,714.52,141.69,PayPal,Corporate,9,No
ORD-10369,2023-11-07,CUST-117,Europe,London,Office Supplies,Premium Gel Pen 20-Pack,2,24.46,0.0,48.92,-0.88,PayPal,Small Business,6,No
ORD-10370,2023-11-05,CUST-187,North America,Los Angeles,Fashion & Apparel,Titanium Chrono Watch,3,292.61,0.0,877.83,260.41,PayPal,Small Business,9,Yes
ORD-10371,2023-11-07,CUST-283,Asia Pacific,Sydney,Fashion & Apparel,Italian Leather Chelsea Boots,1,213.13,0.0,213.13,52.7,Corporate Invoice,Consumer,7,Yes
ORD-10372,2023-11-03,CUST-251,North America,New York,Furniture,Lounge Recliner Sofa,1,764.56,0.1,688.1,84.27,Direct Wire,Small Business,6,No
ORD-10373,2023-11-10,CUST-226,Europe,Amsterdam,Office Supplies,Desk Organization Tray,3,17.59,0.1,47.49,-7.44,PayPal,Corporate,8,No
ORD-10374,2023-11-05,CUST-129,Asia Pacific,Sydney,Office Supplies,Recycled Multipurpose Paper,5,37.11,0.0,185.55,44.44,Corporate Invoice,Small Business,3,No
ORD-10375,2023-11-12,CUST-230,North America,Houston,Office Supplies,Locking Storage Cabinet,2,210.59,0.0,421.18,129.41,PayPal,Consumer,7,Yes
ORD-10376,2023-11-06,CUST-163,Europe,Paris,Fashion & Apparel,Titanium Chrono Watch,1,297.98,0.0,297.98,79.85,Corporate Invoice,Small Business,9,No
ORD-10377,2023-11-06,CUST-276,North America,Houston,Electronics,"Ergonomic Laptop 15""",4,1238.65,0.1,4459.14,896.12,Corporate Invoice,Consumer,5,No
ORD-10378,2023-11-09,CUST-279,Asia Pacific,Seoul,Furniture,Lounge Recliner Sofa,1,723.13,0.2,578.5,29.99,Corporate Invoice,Consumer,5,No
ORD-10379,2023-11-13,CUST-152,Europe,Madrid,Electronics,4K Ultra Gaming Monitor,5,523.45,0.05,2486.39,582.45,Direct Wire,Small Business,2,No
ORD-10380,2023-11-10,CUST-291,Asia Pacific,Sydney,Fashion & Apparel,Titanium Chrono Watch,1,313.68,0.0,313.68,84.88,Credit Card,Small Business,6,No
ORD-10381,2023-11-14,CUST-154,Asia Pacific,Tokyo,Office Supplies,Locking Storage Cabinet,2,215.64,0.1,388.15,88.74,Direct Wire,Consumer,7,No
ORD-10382,2023-11-14,CUST-338,Asia Pacific,Seoul,Electronics,"Ergonomic Laptop 15""",4,1234.15,0.0,4936.6,1364.25,Direct Wire,Small Business,1,No
ORD-10383,2023-11-14,CUST-158,North America,New York,Fashion & Apparel,Business Travel Backpack,1,87.29,0.1,78.56,8.75,Corporate Invoice,Small Business,5,No
ORD-10384,2023-11-15,CUST-139,North America,Toronto,Fashion & Apparel,Merino Wool Blazer,1,256.19,0.0,256.19,66.48,Corporate Invoice,Small Business,6,No
ORD-10385,2023-11-14,CUST-237,Asia Pacific,Sydney,Office Supplies,Heavy Duty Paper Shredder,3,135.18,0.0,405.54,126.44,Corporate Invoice,Consumer,2,No
ORD-10386,2023-11-21,CUST-336,North America,Los Angeles,Office Supplies,Recycled Multipurpose Paper,1,40.71,0.05,38.67,1.58,Direct Wire,Consumer,3,No
ORD-10387,2023-11-19,CUST-275,North America,Chicago,Electronics,Ultra Pro Smartphone,1,785.79,0.2,628.63,66.22,Corporate Invoice,Small Business,8,No
ORD-10388,2023-11-20,CUST-228,Latin America,Bogota,Electronics,4K Ultra Gaming Monitor,1,483.38,0.0,483.38,119.85,Credit Card,Corporate,12,No
ORD-10389,2023-11-21,CUST-122,Asia Pacific,Tokyo,Office Supplies,Recycled Multipurpose Paper,1,38.74,0.05,36.8,-4.0,PayPal,Consumer,8,Yes
ORD-10390,2023-11-24,CUST-290,Europe,Berlin,Electronics,"Ergonomic Laptop 15""",2,1179.49,0.0,2358.98,642.51,Corporate Invoice,Corporate,9,No
ORD-10391,2023-11-19,CUST-148,Latin America,Buenos Aires,Furniture,Lounge Recliner Sofa,2,765.95,0.2,1225.52,72.79,Direct Wire,Consumer,2,No
ORD-10392,2023-11-24,CUST-108,Asia Pacific,Singapore,Electronics,"Ergonomic Laptop 15""",2,1236.87,0.1,2226.37,443.41,Corporate Invoice,Small Business,1,No
ORD-10393,2023-11-24,CUST-105,Asia Pacific,Seoul,Office Supplies,Desk Organization Tray,1,18.71,0.0,18.71,-3.95,PayPal,Consumer,3,No
ORD-10394,2023-11-27,CUST-264,Latin America,Mexico City,Office Supplies,Heavy Duty Paper Shredder,4,131.78,0.0,527.12,161.49,Credit Card,Consumer,9,No
ORD-10395,2023-11-24,CUST-321,Europe,Madrid,Fashion & Apparel,Titanium Chrono Watch,3,304.4,0.0,913.2,276.72,Credit Card,Small Business,3,No
ORD-10396,2023-11-26,CUST-308,Asia Pacific,Singapore,Office Supplies,Premium Gel Pen 20-Pack,4,24.15,0.05,91.77,10.68,Direct Wire,Consumer,1,No
ORD-10397,2023-11-27,CUST-156,Latin America,Bogota,Office Supplies,Locking Storage Cabinet,8,209.71,0.1,1509.91,387.23,Direct Wire,Consumer,4,Yes
ORD-10398,2023-11-28,CUST-347,North America,Los Angeles,Furniture,Solid Oak Conference Table,1,860.82,0.1,774.74,96.84,Direct Wire,Small Business,7,No
ORD-10399,2023-11-27,CUST-320,Europe,Amsterdam,Electronics,"Ergonomic Laptop 15""",1,1139.62,0.1,1025.66,199.76,Direct Wire,Corporate,4,No
ORD-10400,2023-11-28,CUST-239,Europe,Madrid,Fashion & Apparel,Italian Leather Chelsea Boots,1,224.4,0.0,224.4,56.31,Direct Wire,Consumer,7,Yes
ORD-10401,2023-11-26,CUST-246,Europe,Berlin,Electronics,Noise-Canceling Headphones,1,243.17,0.15,206.69,24.12,PayPal,Consumer,5,No
ORD-10402,2023-11-27,CUST-195,Latin America,Sao Paulo,Office Supplies,Desk Organization Tray,1,18.77,0.3,13.14,-8.86,PayPal,Corporate,4,No
ORD-10403,2023-12-02,CUST-174,Europe,Berlin,Fashion & Apparel,Business Travel Backpack,8,92.08,0.2,589.31,67.18,PayPal,Consumer,6,No
ORD-10404,2023-12-04,CUST-323,North America,Toronto,Furniture,Solid Oak Conference Table,1,927.04,0.15,787.98,74.21,Credit Card,Consumer,1,No
ORD-10405,2023-12-03,CUST-113,Asia Pacific,Sydney,Electronics,Wireless Fast Charger,2,49.42,0.0,98.84,14.68,Direct Wire,Consumer,5,No
ORD-10406,2023-12-03,CUST-146,Asia Pacific,Singapore,Furniture,Executive Ergonomic Chair,3,361.68,0.0,1085.04,223.21,Corporate Invoice,Corporate,1,No
ORD-10407,2023-12-06,CUST-325,Asia Pacific,Sydney,Electronics,Noise-Canceling Headphones,1,249.69,0.2,199.75,10.47,Credit Card,Small Business,9,No
ORD-10408,2023-12-05,CUST-100,North America,Chicago,Office Supplies,Heavy Duty Paper Shredder,2,129.02,0.0,258.04,72.31,Corporate Invoice,Small Business,9,No
ORD-10409,2023-12-09,CUST-163,Latin America,Bogota,Furniture,Solid Oak Conference Table,1,918.49,0.15,780.72,73.43,Corporate Invoice,Corporate,3,Yes
ORD-10410,2023-12-05,CUST-100,North America,Toronto,Office Supplies,Heavy Duty Paper Shredder,4,132.99,0.0,531.96,163.19,Corporate Invoice,Small Business,6,No
ORD-10411,2023-12-05,CUST-291,Europe,Paris,Electronics,Noise-Canceling Headphones,1,241.97,0.2,193.58,14.67,Direct Wire,Small Business,3,Yes
ORD-10412,2023-12-09,CUST-205,Europe,Paris,Office Supplies,Heavy Duty Paper Shredder,1,127.87,0.0,127.87,34.25,Corporate Invoice,Small Business,1,No
ORD-10413,2023-12-11,CUST-148,Europe,Paris,Fashion & Apparel,Italian Leather Chelsea Boots,4,211.48,0.0,845.92,252.69,Direct Wire,Consumer,5,No
ORD-10414,2023-12-11,CUST-108,Latin America,Santiago,Electronics,4K Ultra Gaming Monitor,1,486.6,0.1,437.94,74.28,PayPal,Consumer,9,No
ORD-10415,2023-12-08,CUST-195,Europe,Amsterdam,Office Supplies,Recycled Multipurpose Paper,1,40.03,0.1,36.03,-0.59,PayPal,Corporate,4,No
ORD-10416,2023-12-16,CUST-227,Europe,Berlin,Furniture,Adjustable Standing Desk,2,584.6,0.0,1169.2,239.22,Credit Card,Consumer,6,No
ORD-10417,2023-12-15,CUST-120,Latin America,Buenos Aires,Electronics,Ultra Pro Smartphone,3,803.93,0.0,2411.79,659.8,PayPal,Small Business,4,No
ORD-10418,2023-12-13,CUST-168,Asia Pacific,Sydney,Office Supplies,Premium Gel Pen 20-Pack,8,23.18,0.0,185.44,31.9,Corporate Invoice,Small Business,7,No
ORD-10419,2023-12-14,CUST-101,Asia Pacific,Tokyo,Fashion & Apparel,Italian Leather Chelsea Boots,10,227.78,0.3,1594.46,118.47,Direct Wire,Consumer,5,Yes
ORD-10420,2023-12-14,CUST-279,Asia Pacific,Seoul,Fashion & Apparel,Merino Wool Blazer,1,259.93,0.15,220.94,30.35,Corporate Invoice,Small Business,9,Yes
ORD-10421,2023-12-17,CUST-338,Latin America,Buenos Aires,Electronics,Ultra Pro Smartphone,3,824.55,0.05,2349.97,554.37,PayPal,Corporate,5,Yes
ORD-10422,2023-12-17,CUST-188,North America,Houston,Office Supplies,Heavy Duty Paper Shredder,3,131.25,0.0,393.75,122.31,Credit Card,Small Business,1,Yes
ORD-10423,2023-12-20,CUST-208,Asia Pacific,Singapore,Fashion & Apparel,Italian Leather Chelsea Boots,4,217.63,0.1,783.47,168.95,PayPal,Consumer,8,No
ORD-10424,2023-12-17,CUST-210,Asia Pacific,Mumbai,Electronics,4K Ultra Gaming Monitor,2,487.89,0.0,975.78,255.22,Direct Wire,Consumer,7,No
ORD-10425,2023-12-22,CUST-300,Europe,Madrid,Electronics,Noise-Canceling Headphones,3,250.82,0.05,714.84,152.85,PayPal,Consumer,9,No
ORD-10426,2023-12-21,CUST-298,North America,Chicago,Fashion & Apparel,Italian Leather Chelsea Boots,2,209.32,0.0,418.64,115.96,Corporate Invoice,Corporate,7,No
ORD-10427,2023-12-22,CUST-260,Asia Pacific,Tokyo,Electronics,Wireless Fast Charger,1,51.41,0.05,48.84,-3.66,Direct Wire,Consumer,6,No
ORD-10428,2023-12-19,CUST-194,Asia Pacific,Mumbai,Electronics,Ultra Pro Smartphone,2,814.52,0.05,1547.59,357.29,Direct Wire,Small Business,7,Yes
ORD-10429,2023-12-27,CUST-217,Europe,Amsterdam,Furniture,Executive Ergonomic Chair,1,356.53,0.05,338.7,46.31,PayPal,Corporate,8,No
ORD-10430,2023-12-24,CUST-203,North America,Toronto,Office Supplies,Recycled Multipurpose Paper,4,38.3,0.0,153.2,35.62,Direct Wire,Consumer,2,No
ORD-10431,2023-12-27,CUST-152,Europe,Berlin,Office Supplies,Locking Storage Cabinet,2,209.43,0.0,418.86,133.6,Direct Wire,Small Business,2,No
ORD-10432,2023-12-26,CUST-192,Europe,Amsterdam,Furniture,Modern Minimalist Bookcase,3,201.4,0.3,422.94,-22.61,PayPal,Small Business,8,No
ORD-10433,2023-12-28,CUST-107,Asia Pacific,Seoul,Office Supplies,Premium Gel Pen 20-Pack,5,24.77,0.05,117.66,16.27,Direct Wire,Corporate,5,No
ORD-10434,2023-12-28,CUST-324,Asia Pacific,Tokyo,Furniture,Executive Ergonomic Chair,1,344.35,0.0,344.35,65.26,Corporate Invoice,Consumer,3,No
ORD-10435,2023-12-24,CUST-195,Asia Pacific,Sydney,Furniture,Executive Ergonomic Chair,2,334.02,0.15,567.83,48.04,Corporate Invoice,Small Business,3,No
ORD-10436,2023-12-28,CUST-204,Latin America,Mexico City,Fashion & Apparel,Italian Leather Chelsea Boots,3,228.5,0.2,548.4,77.73,Credit Card,Corporate,3,No
ORD-10437,2024-01-03,CUST-257,Asia Pacific,Mumbai,Electronics,Noise-Canceling Headphones,1,250.17,0.0,250.17,54.55,Corporate Invoice,Small Business,11,Yes
ORD-10438,2023-12-26,CUST-241,Europe,Paris,Office Supplies,Heavy Duty Paper Shredder,1,124.99,0.0,124.99,28.25,PayPal,Consumer,8,No
ORD-10439,2023-12-28,CUST-117,Asia Pacific,Singapore,Electronics,"Ergonomic Laptop 15""",3,1196.04,0.0,3588.12,984.17,PayPal,Small Business,9,No
ORD-10440,2024-01-03,CUST-301,North America,Houston,Office Supplies,Locking Storage Cabinet,1,215.62,0.0,215.62,59.97,Direct Wire,Consumer,6,No
ORD-10441,2024-01-04,CUST-175,Latin America,Bogota,Electronics,Ultra Pro Smartphone,1,762.9,0.2,610.32,63.84,PayPal,Small Business,6,No
ORD-10442,2023-12-30,CUST-273,North America,Los Angeles,Office Supplies,Recycled Multipurpose Paper,2,38.22,0.0,76.44,13.75,Corporate Invoice,Corporate,2,Yes
ORD-10443,2024-01-05,CUST-307,North America,Chicago,Office Supplies,Premium Gel Pen 20-Pack,2,22.93,0.0,45.86,3.05,PayPal,Corporate,5,No
ORD-10444,2024-01-06,CUST-155,Europe,Madrid,Office Supplies,Heavy Duty Paper Shredder,3,128.0,0.05,364.8,98.5,PayPal,Consumer,2,No
ORD-10445,2024-01-03,CUST-310,Latin America,Buenos Aires,Fashion & Apparel,Titanium Chrono Watch,2,291.63,0.0,583.26,173.64,Corporate Invoice,Consumer,3,No
ORD-10446,2024-01-10,CUST-181,Asia Pacific,Singapore,Fashion & Apparel,Waterproof Trench Coat,1,189.79,0.2,151.83,15.31,Direct Wire,Small Business,2,Yes
ORD-10447,2024-01-04,CUST-232,Europe,Paris,Office Supplies,Desk Organization Tray,2,17.45,0.05,33.15,-2.64,Corporate Invoice,Small Business,1,No
ORD-10448,2024-01-05,CUST-225,Latin America,Bogota,Office Supplies,Recycled Multipurpose Paper,2,38.93,0.2,62.29,-0.54,Corporate Invoice,Small Business,4,No
ORD-10449,2024-01-10,CUST-339,North America,Houston,Office Supplies,Recycled Multipurpose Paper,3,38.24,0.0,114.72,19.65,PayPal,Consumer,6,No
ORD-10450,2024-01-09,CUST-311,North America,Toronto,Fashion & Apparel,Waterproof Trench Coat,1,191.87,0.2,153.5,10.59,PayPal,Corporate,7,No
ORD-10451,2024-01-10,CUST-161,Europe,Madrid,Electronics,"Ergonomic Laptop 15""",1,1168.47,0.05,1110.05,258.69,PayPal,Consumer,5,No
ORD-10452,2024-01-07,CUST-226,North America,Chicago,Office Supplies,Desk Organization Tray,1,17.6,0.1,15.84,-6.14,Direct Wire,Small Business,3,No
ORD-10453,2024-01-11,CUST-156,Asia Pacific,Seoul,Furniture,Adjustable Standing Desk,1,619.63,0.0,619.63,125.82,Corporate Invoice,Consumer,5,Yes
ORD-10454,2024-01-17,CUST-112,Latin America,Santiago,Fashion & Apparel,Waterproof Trench Coat,1,194.3,0.3,136.01,2.42,PayPal,Consumer,5,No
ORD-10455,2024-01-12,CUST-249,Europe,Amsterdam,Electronics,"Ergonomic Laptop 15""",1,1160.77,0.1,1044.69,203.66,Direct Wire,Corporate,4,No
ORD-10456,2024-01-14,CUST-311,North America,Chicago,Office Supplies,Desk Organization Tray,5,18.43,0.0,92.15,6.75,PayPal,Corporate,8,No
ORD-10457,2024-01-14,CUST-108,North America,Toronto,Electronics,"Ergonomic Laptop 15""",5,1207.89,0.15,5133.53,834.37,PayPal,Small Business,7,No
ORD-10458,2024-01-18,CUST-133,Latin America,Mexico City,Furniture,Modern Minimalist Bookcase,3,193.35,0.2,464.04,11.98,PayPal,Consumer,14,No
ORD-10459,2024-01-20,CUST-282,Europe,Paris,Furniture,Adjustable Standing Desk,1,617.85,0.2,494.28,24.1,Corporate Invoice,Corporate,5,No
ORD-10460,2024-01-16,CUST-312,Europe,Paris,Fashion & Apparel,Waterproof Trench Coat,1,180.09,0.0,180.09,47.13,Direct Wire,Small Business,5,No
ORD-10461,2024-01-20,CUST-280,Europe,Paris,Furniture,Solid Oak Conference Table,1,884.11,0.1,795.7,99.88,PayPal,Small Business,9,No
ORD-10462,2024-01-20,CUST-243,North America,Los Angeles,Office Supplies,Heavy Duty Paper Shredder,1,127.41,0.05,121.04,22.33,PayPal,Small Business,8,No
ORD-10463,2024-01-20,CUST-308,Asia Pacific,Mumbai,Furniture,Lounge Recliner Sofa,3,752.82,0.0,2258.46,481.36,Corporate Invoice,Small Business,5,No
ORD-10464,2024-01-23,CUST-175,Latin America,Buenos Aires,Furniture,Solid Oak Conference Table,2,908.78,0.05,1726.68,297.12,Credit Card,Small Business,8,No
ORD-10465,2024-01-20,CUST-201,Europe,London,Electronics,Noise-Canceling Headphones,1,242.37,0.0,242.37,52.36,Credit Card,Consumer,8,No
ORD-10466,2024-01-26,CUST-299,Latin America,Sao Paulo,Furniture,Solid Oak Conference Table,4,863.52,0.05,3281.38,575.85,Direct Wire,Corporate,9,No
ORD-10467,2024-01-19,CUST-306,Latin America,Sao Paulo,Furniture,Modern Minimalist Bookcase,3,201.37,0.0,604.11,117.4,Credit Card,Corporate,1,No
ORD-10468,2024-01-27,CUST-178,Asia Pacific,Singapore,Electronics,"Ergonomic Laptop 15""",4,1142.67,0.05,4342.15,1029.97,Corporate Invoice,Corporate,6,No
ORD-10469,2024-01-24,CUST-197,Latin America,Mexico City,Office Supplies,Premium Gel Pen 20-Pack,5,23.57,0.2,94.28,-6.64,Corporate Invoice,Consumer,14,No
ORD-10470,2024-01-29,CUST-270,Asia Pacific,Singapore,Electronics,"Ergonomic Laptop 15""",1,1235.09,0.0,1235.09,330.33,Credit Card,Consumer,6,No
ORD-10471,2024-01-29,CUST-154,North America,Chicago,Furniture,Executive Ergonomic Chair,3,353.96,0.0,1061.88,213.11,PayPal,Corporate,8,No
ORD-10472,2024-01-24,CUST-301,North America,Toronto,Furniture,Lounge Recliner Sofa,2,772.45,0.0,1544.9,326.88,Direct Wire,Corporate,5,No
ORD-10473,2024-01-30,CUST-229,Asia Pacific,Seoul,Fashion & Apparel,Italian Leather Chelsea Boots,1,224.59,0.0,224.59,61.37,Credit Card,Consumer,4,No
ORD-10474,2024-02-02,CUST-138,Europe,Berlin,Furniture,Executive Ergonomic Chair,1,345.54,0.1,310.99,29.59,PayPal,Small Business,8,No
ORD-10475,2024-01-31,CUST-123,Europe,Madrid,Fashion & Apparel,Titanium Chrono Watch,1,312.08,0.0,312.08,84.37,Corporate Invoice,Small Business,8,No
ORD-10476,2024-01-27,CUST-233,Europe,Amsterdam,Office Supplies,Premium Gel Pen 20-Pack,3,24.98,0.0,74.94,5.73,PayPal,Small Business,6,No
ORD-10477,2024-02-05,CUST-102,Latin America,Buenos Aires,Electronics,Noise-Canceling Headphones,2,258.15,0.0,516.3,131.56,Credit Card,Corporate,4,Yes
ORD-10478,2024-02-03,CUST-191,Asia Pacific,Mumbai,Office Supplies,Locking Storage Cabinet,3,221.42,0.05,631.05,181.7,Direct Wire,Consumer,1,No
ORD-10479,2024-02-04,CUST-161,Europe,London,Fashion & Apparel,Waterproof Trench Coat,2,195.3,0.15,332.01,50.89,Direct Wire,Small Business,8,Yes
ORD-10480,2024-02-05,CUST-170,Europe,Berlin,Electronics,Ultra Pro Smartphone,2,807.74,0.15,1373.16,217.0,Corporate Invoice,Small Business,5,No
ORD-10481,2024-01-31,CUST-268,Asia Pacific,Singapore,Furniture,Modern Minimalist Bookcase,1,190.68,0.05,181.15,22.56,Credit Card,Small Business,2,No
ORD-10482,2024-02-01,CUST-280,North America,Houston,Furniture,Solid Oak Conference Table,5,881.37,0.1,3966.17,549.59,Credit Card,Consumer,6,No
ORD-10483,2024-02-02,CUST-153,Europe,Berlin,Electronics,Wireless Fast Charger,2,48.6,0.0,97.2,14.22,Corporate Invoice,Small Business,1,No
ORD-10484,2024-02-03,CUST-317,North America,Houston,Fashion & Apparel,Waterproof Trench Coat,3,195.64,0.0,586.92,172.31,Credit Card,Small Business,3,No
ORD-10485,2024-02-11,CUST-275,Europe,Madrid,Office Supplies,Premium Gel Pen 20-Pack,3,24.24,0.1,65.45,2.5,Direct Wire,Small Business,3,No
ORD-10486,2024-02-08,CUST-103,North America,New York,Electronics,Noise-Canceling Headphones,10,237.93,0.0,2379.3,628.2,PayPal,Small Business,9,No
ORD-10487,2024-02-06,CUST-321,North America,Houston,Furniture,Modern Minimalist Bookcase,1,205.38,0.05,195.11,25.11,PayPal,Small Business,2,No
ORD-10488,2024-02-06,CUST-130,Asia Pacific,Tokyo,Office Supplies,Recycled Multipurpose Paper,3,39.03,0.15,99.53,8.14,Direct Wire,Consumer,4,No
ORD-10489,2024-02-12,CUST-117,Asia Pacific,Seoul,Fashion & Apparel,Business Travel Backpack,1,87.41,0.0,87.41,17.47,PayPal,Small Business,1,No
ORD-10490,2024-02-11,CUST-121,Asia Pacific,Mumbai,Electronics,Ultra Pro Smartphone,2,823.7,0.0,1647.4,448.27,Direct Wire,Corporate,4,No
ORD-10491,2024-02-08,CUST-216,Latin America,Santiago,Fashion & Apparel,Waterproof Trench Coat,1,182.5,0.0,182.5,47.9,Direct Wire,Small Business,5,Yes
ORD-10492,2024-02-14,CUST-174,Latin America,Sao Paulo,Furniture,Modern Minimalist Bookcase,3,207.21,0.1,559.47,65.62,PayPal,Corporate,5,No
ORD-10493,2024-02-17,CUST-314,Asia Pacific,Singapore,Furniture,Solid Oak Conference Table,2,870.33,0.05,1653.63,283.79,PayPal,Small Business,9,No
